"match_id","season_year","tour_type","tour_type_human","date_timestamp","date_human","tournament","round","surface","surface_id","status","status_extra","home_name","away_name","home_id","away_id","home_rank","away_rank","home_points","away_points","winner_code","home_set_score","away_set_score","home_set_1_score","away_set_1_score","home_set_2_score","away_set_2_score","home_set_3_score","away_set_3_score","home_set_4_score","away_set_4_score","home_set_5_score","away_set_5_score","home_odds_match_winner","away_odds_match_winner","home_odds_first_set_winner","away_odds_first_set_winner","home_aces","away_aces","home_double_faults","away_double_faults","home_service_points_won_perc","away_service_points_won_perc","home_return_points_won_perc","away_return_points_won_perc","home_break_points_won_perc","away_break_points_won_perc","home_break_points_saved_perc","away_break_points_saved_perc"
"42704311",2026,4,"WTA Chall",1777453500,"29 Apr 2026","Saint Malo Chall. Women","1/8-finals","clay",2,"FINISHED","FINISHED","Monnot A.","Tagger L.","276473","287133",325,91,201,814,2,0,2,4,6,1,6,"","","","","","",5.5,1.13,4.5,1.17,3,0,4,3,48,69,31,52,50,45.45454545454545,54.54545454545454,50
"90645224",2026,4,"WTA Chall",1777457100,"29 Apr 2026","La Bisbal D'Emporda Chall. Women","1/8-finals","clay",2,"FINISHED","FINISHED","Sramkova R.","Werner C.","123538","394004",122,273,655,250,2,1,2,5,7,6,2,1,6,"","","","",1.22,4,1.29,3.5,6,5,5,2,57,60,40,43,42.857142857142854,40,60,57.14285714285714
"68713919",2026,4,"WTA Chall",1777460100,"29 Apr 2026","Saint Malo Chall. Women","1/8-finals","clay",2,"FINISHED","FINISHED","Valentova T.","Liu C.","922335","737156",51,214,1161,329,1,2,1,6,4,2,6,6,2,"","","","",1.2,4.33,1.25,3.75,0,0,6,3,49,48,52,51,40,38.88888888888889,61.111111111111114,60
"37634359",2026,2,"WTA Tour",1777460700,"29 Apr 2026","Madrid WTA","Quarter-finals","clay",2,"FINISHED","FINISHED","Pliskova Ka.","Potapova A.","884844","651611",197,56,375,1065,2,1,2,1,6,7,6,3,6,"","","","",2.5,1.53,2.3,1.62,3,10,8,9,48,61,39,52,50,100,0,50
"19936933",2026,4,"WTA Chall",1777461000,"29 Apr 2026","La Bisbal D'Emporda Chall. Women","1/8-finals","clay",2,"FINISHED","FINISHED","Korpatsch T.","Teichmann J.","293685","920327",99,191,792,381,1,2,0,6,3,6,2,"","","","","","",1.62,2.2,1.67,2.1,0,0,4,5,67,52,48,33,50,33.33333333333333,66.66666666666666,50
"87128972",2026,4,"WTA Chall",1777468800,"29 Apr 2026","Saint Malo Chall. Women","1/8-finals","clay",2,"FINISHED","FINISHED","Uchijima M.","Nguyen Tan L.","482165","271074",94,645,810,68,1,2,0,7,5,6,2,"","","","","","",1.11,6,1.17,4.5,0,1,1,3,60,46,54,40,60,60,40,40
"22673466",2026,4,"WTA Chall",1777474200,"29 Apr 2026","La Bisbal D'Emporda Chall. Women","1/8-finals","clay",2,"FINISHED","FINISHED","Haddad Maia B.","Krueger A.","692146","701534",69,108,947,741,1,2,1,6,7,6,4,6,3,"","","","",2.38,1.53,2.25,1.57,1,5,1,12,60,54,46,40,54.54545454545454,33.33333333333333,66.66666666666666,45.45454545454545
"45181027",2026,4,"WTA Chall",1777474800,"29 Apr 2026","Saint Malo Chall. Women","1/8-finals","clay",2,"FINISHED","FINISHED","Costoulas S.","Jeanjean L.","652440","344636",151,126,500,586,1,2,1,4,6,7,6,6,1,"","","","",2.5,1.5,2.25,1.57,9,4,3,3,57,47,53,43,50,40,60,50
"36351772",2026,4,"WTA Chall",1777485300,"29 Apr 2026","La Bisbal D'Emporda Chall. Women","1/8-finals","clay",2,"FINISHED","FINISHED","Bassols M.","Bolsova Zadoinov A.","569469","745434",183,250,398,273,1,2,0,6,3,7,6,"","","","","","",1.44,2.63,1.5,2.5,2,1,7,2,61,55,45,39,50,20,80,50
"77632704",2026,2,"WTA Tour",1777486200,"29 Apr 2026","Madrid WTA","Quarter-finals","clay",2,"FINISHED","FINISHED","Kostyuk M.","Noskova L.","756180","187314",23,13,1722,2849,1,2,0,7,6,6,0,"","","","","","",1.5,2.63,1.57,2.38,2,3,4,7,63,43,57,38,29.166666666666668,80,20,70.83333333333334
"35051491",2026,4,"WTA Chall",1777518600,"30 Apr 2026","Huzhou Chall. Women","1/8-finals","clay",2,"FINISHED","FINISHED","Ren Y.","Hercog P.","756182","403306",368,249,167,274,2,1,2,7,5,1,6,4,6,"","","","",3.75,1.25,3.4,1.3,0,4,2,5,53,58,42,47,40,35.294117647058826,64.70588235294117,60
"68962694",2026,4,"WTA Chall",1777524000,"30 Apr 2026","Huzhou Chall. Women","1/8-finals","clay",2,"FINISHED","FINISHED","Yao X.","Zolotareva R.","824735","315684",423,439,135,131,2,1,2,6,7,6,2,3,6,"","","","",4.33,1.2,3.75,1.25,0,1,0,1,46,46,54,54,45,50,50,55.00000000000001
"29248365",2026,4,"WTA Chall",1777529100,"30 Apr 2026","Huzhou Chall. Women","1/8-finals","clay",2,"FINISHED","FINISHED","Wang Xiy.","Yuan C.","674631","983586",170,643,439,68,1,2,0,6,4,6,4,"","","","","","",1.03,10,1.07,7.5,3,2,1,8,53,46,54,48,75,40,60,25
"61866195",2026,4,"WTA Chall",1777536600,"30 Apr 2026","Huzhou Chall. Women","1/8-finals","clay",2,"FINISHED","FINISHED","Guo H.","Cherubini D.","676979","475260",173,390,419,156,1,2,0,7,6,6,0,"","","","","","",1.36,3,1.44,2.63,1,0,1,0,67,43,57,33,41.66666666666667,100,0,58.333333333333336
"90226151",2026,4,"WTA Chall",1777540200,"30 Apr 2026","Saint Malo Chall. Women","1/8-finals","clay",2,"FINISHED","FINISHED","Kabbaj Y.","Ponchet J.","928485","673787",353,196,179,376,2,0,2,2,6,4,6,"","","","","","",3.75,1.25,3.4,1.3,0,7,2,2,51,70,30,49,50,50,50,50
"30105026",2026,4,"WTA Chall",1777543500,"30 Apr 2026","La Bisbal D'Emporda Chall. Women","1/8-finals","clay",2,"FINISHED","FINISHED","Pigossi L.","Kasatkina D.","328017","626163",217,75,327,918,2,0,2,2,6,2,6,"","","","","","",5.5,1.13,4.33,1.2,0,0,3,4,38,55,45,62,33.33333333333333,58.333333333333336,41.66666666666667,66.66666666666666
"15770033",2026,4,"WTA Chall",1777546200,"30 Apr 2026","Saint Malo Chall. Women","1/8-finals","clay",2,"FINISHED","FINISHED","Osuigwe W.","Golubic V.","791769","988932",180,81,403,881,2,1,2,6,2,2,6,2,6,"","","","",1.73,2,1.73,2,3,0,7,0,49,58,42,51,66.66666666666666,54.54545454545454,45.45454545454545,33.33333333333333
"65125418",2026,4,"WTA Chall",1777549800,"30 Apr 2026","La Bisbal D'Emporda Chall. Women","1/8-finals","clay",2,"FINISHED","FINISHED","Wang Xin.","Charaeva A.","600494","461549",31,129,1401,573,2,1,2,5,7,6,3,6,7,"","","","",1.67,2.1,1.73,2,2,6,4,12,59,61,39,41,50,35.714285714285715,64.28571428571429,50
"57168980",2026,4,"WTA Chall",1777554600,"30 Apr 2026","La Bisbal D'Emporda Chall. Women","1/8-finals","clay",2,"FINISHED","FINISHED","Masarova R.","Pridankina E.","149280","164893",124,229,620,306,2,1,2,6,2,2,6,1,6,"","","","",1.4,2.75,1.44,2.63,5,1,5,12,48,54,46,52,33.33333333333333,50,50,66.66666666666666
"21391478",2026,4,"WTA Chall",1777554900,"30 Apr 2026","Saint Malo Chall. Women","1/8-finals","clay",2,"FINISHED","FINISHED","Andreescu B.","Yuan Y.","409001","803486",127,111,584,731,2,1,2,3,6,6,3,0,6,"","","","",1.5,2.5,1.53,2.38,4,1,5,3,54,63,37,46,25,71.42857142857143,28.57142857142857,75
"49390679",2026,2,"WTA Tour",1777557900,"30 Apr 2026","Madrid WTA","Semi-finals","clay",2,"FINISHED","FINISHED","Baptiste H.","Andreeva M.","987862","727666",32,8,1392,3746,2,0,2,4,6,6,7,"","","","","","",2.63,1.5,2.5,1.53,5,3,2,1,64,77,23,36,100,50,50,0
"84922473",2026,4,"WTA Chall",1777564800,"30 Apr 2026","Saint Malo Chall. Women","1/8-finals","clay",2,"FINISHED","FINISHED","Naef C.","Blinkova A.","650165","126226",209,89,335,819,2,1,2,4,6,6,2,1,6,"","","","",1.83,1.83,1.83,1.83,2,2,1,1,44,50,50,56,46.15384615384615,57.14285714285714,42.857142857142854,53.84615384615385
"49694360",2026,4,"WTA Chall",1777567500,"30 Apr 2026","La Bisbal D'Emporda Chall. Women","1/8-finals","clay",2,"FINISHED","FINISHED","Ruzic A.","Sorribes Tormo S.","651454","355591",59,359,1046,175,2,1,2,6,1,3,6,4,6,"","","","",1.91,1.8,1.91,1.8,0,0,4,1,51,56,44,49,46.15384615384615,46.15384615384615,53.84615384615385,53.84615384615385
"99599814",2026,2,"WTA Tour",1777579500,"30 Apr 2026","Madrid WTA","Semi-finals","clay",2,"FINISHED","FINISHED","Kostyuk M.","Potapova A.","756180","651611",23,56,1722,1065,1,2,1,6,2,1,6,6,1,"","","","",1.33,3.4,1.4,3,1,0,5,6,53,49,51,47,46.15384615384615,33.33333333333333,66.66666666666666,53.84615384615385
"89491969",2026,4,"WTA Chall",1777605000,"01 May 2026","Huzhou Chall. Women","Quarter-finals","clay",2,"FINISHED","FINISHED","Erjavec V.","Zheng W.","890144","354962",96,426,799,135,1,2,0,6,2,6,4,"","","","","","",1.05,8.5,1.11,6,0,0,0,4,63,43,57,37,55.55555555555556,33.33333333333333,66.66666666666666,44.44444444444444
"17536119",2026,4,"WTA Chall",1777611000,"01 May 2026","Huzhou Chall. Women","Quarter-finals","clay",2,"FINISHED","FINISHED","Panshina V.","Kawa K.","987795","866608",468,163,120,461,2,1,2,3,6,6,4,1,6,"","","","",4,1.22,3.4,1.3,0,1,2,2,49,56,44,51,57.14285714285714,41.17647058823529,58.82352941176471,42.857142857142854
"96765095",2026,4,"WTA Chall",1777611300,"01 May 2026","Huzhou Chall. Women","Quarter-finals","clay",2,"FINISHED","FINISHED","Wang Xiy.","Hercog P.","674631","403306",170,249,439,274,1,2,1,6,3,6,7,6,4,"","","","",1.4,2.75,1.5,2.5,0,4,2,5,56,51,49,44,61.53846153846154,46.15384615384615,53.84615384615385,38.46153846153847
"93042676",2026,4,"WTA Chall",1777623000,"01 May 2026","Huzhou Chall. Women","Quarter-finals","clay",2,"FINISHED","FINISHED","Guo H.","Zolotareva R.","676979","315684",173,439,419,131,1,2,0,6,2,6,1,"","","","","","",1.67,2.1,1.73,2,1,0,2,2,65,46,54,35,62.5,20,80,37.5
"38582500",2026,4,"WTA Chall",1777626300,"01 May 2026","Saint Malo Chall. Women","Quarter-finals","clay",2,"FINISHED","FINISHED","Uchijima M.","Costoulas S.","482165","652440",94,151,810,500,1,2,0,6,4,6,1,"","","","","","",1.44,2.63,1.5,2.5,0,3,2,2,63,46,54,38,50,20,80,50
"71322495",2026,4,"WTA Chall",1777626600,"01 May 2026","La Bisbal D'Emporda Chall. Women","Quarter-finals","clay",2,"FINISHED","FINISHED","Charaeva A.","Kasatkina D.","461549","626163",129,75,573,918,2,1,2,6,4,0,6,4,6,"","","","",2.63,1.44,2.5,1.5,2,3,4,5,47,62,38,53,80,50,50,20
"18518028",2026,4,"WTA Chall",1777632300,"01 May 2026","Saint Malo Chall. Women","Quarter-finals","clay",2,"FINISHED","FINISHED","Ponchet J.","Golubic V.","673787","988932",196,81,376,881,1,2,1,4,6,6,4,6,2,"","","","",2.25,1.57,2.2,1.62,3,0,4,3,54,53,47,46,40,20,80,60
"76006822",2026,4,"WTA Chall",1777634400,"01 May 2026","La Bisbal D'Emporda Chall. Women","Quarter-finals","clay",2,"FINISHED","FINISHED","Sorribes Tormo S.","Pridankina E.","355591","164893",359,229,175,306,1,2,1,3,6,7,5,7,5,"","","","",1.5,2.5,1.57,2.25,0,1,1,11,55,53,48,45,43.75,75,25,56.25
"13135016",2026,4,"WTA Chall",1777643700,"01 May 2026","Saint Malo Chall. Women","Quarter-finals","clay",2,"FINISHED","FINISHED","Valentova T.","Tagger L.","922335","287133",51,91,1161,814,1,2,0,7,5,7,5,"","","","","","",1.8,1.91,1.83,1.83,1,3,4,4,54,51,49,46,50,19.047619047619047,80.95238095238095,50
"86420717",2026,4,"WTA Chall",1777647600,"01 May 2026","La Bisbal D'Emporda Chall. Women","Quarter-finals","clay",2,"FINISHED","FINISHED","Haddad Maia B.","Bassols M.","692146","569469",69,183,947,398,2,0,2,2,6,1,6,"","","","","","",1.57,2.25,1.62,2.2,0,0,4,2,38,64,36,62,20,71.42857142857143,28.57142857142857,80
"41465013",2026,4,"WTA Chall",1777653000,"01 May 2026","La Bisbal D'Emporda Chall. Women","Quarter-finals","clay",2,"FINISHED","FINISHED","Werner C.","Korpatsch T.","394004","293685",273,99,250,792,2,0,2,1,6,1,6,"","","","","","",3.4,1.3,3,1.36,0,1,2,0,36,68,32,64,50,75,25,50
"52172504",2026,4,"WTA Chall",1777653900,"01 May 2026","Saint Malo Chall. Women","Quarter-finals","clay",2,"FINISHED","FINISHED","Yuan Y.","Blinkova A.","803486","126226",111,89,731,819,2,1,2,3,6,6,4,2,6,"","","","",1.62,2.2,1.67,2.1,0,2,2,2,47,54,46,53,33.33333333333333,44.44444444444444,55.55555555555556,66.66666666666666
"58531731",2026,4,"WTA Chall",1777692900,"02 May 2026","Jiujiang Chall. Women - Qualification","Qualifier","hard",1,"FINISHED","FINISHED","Plipuech P.","Zhu A.","712759","598773",733,656,51,66,1,2,0,6,4,7,5,"","","","","","",1.53,2.38,1.29,3.25,3,2,0,1,85,62,38,15,28.57142857142857,"","",71.42857142857143
"59141053",2026,4,"WTA Chall",1777698600,"02 May 2026","Huzhou Chall. Women","Semi-finals","clay",2,"FINISHED","FINISHED","Erjavec V.","Wang Xiy.","890144","674631",96,170,799,439,1,2,0,6,4,7,6,"","","","","","",2.38,1.53,2.25,1.57,0,0,1,0,54,48,52,46,66.66666666666666,83.33333333333334,16.666666666666664,33.33333333333333
"93745402",2026,4,"WTA Chall",1777699500,"02 May 2026","Jiujiang Chall. Women - Qualification","Qualifier","hard",1,"FINISHED","FINISHED","Wong Hong Yi C.","Yuan C.","579922","983586",736,643,50,68,1,2,0,6,0,6,2,"","","","","","",1.67,2.1,1.61,2.15,4,1,0,5,76,39,61,24,55.55555555555556,"","",44.44444444444444
"26105445",2026,4,"WTA Chall",1777700100,"02 May 2026","Jiujiang Chall. Women - Qualification","Qualifier","hard",1,"FINISHED","FINISHED","Dang Y.","Li Z.","543285","741554",767,498,44,106,2,0,2,4,6,2,6,"","","","","","",5.5,1.13,4.5,1.17,2,2,4,3,57,65,35,43,25,80,20,75
"57377942",2026,4,"WTA Chall",1777704900,"02 May 2026","Jiujiang Chall. Women - Qualification","Qualifier","hard",1,"FINISHED","FINISHED","Ye Q.","Zhu C.","134241","101488",1104,621,14,73,2,0,2,0,6,2,6,"","","","","","",2.5,1.5,2.5,1.53,1,0,2,1,39,62,38,61,12.5,50,50,87.5
"97300848",2026,4,"WTA Chall",1777706100,"02 May 2026","Huzhou Chall. Women","Semi-finals","clay",2,"FINISHED","FINISHED","Kawa K.","Guo H.","866608","676979",163,173,461,419,1,2,0,6,4,6,1,"","","","","","",1.73,2,1.73,2,2,2,3,2,63,46,54,37,50,50,50,50
"69837072",2026,4,"WTA Chall",1777709100,"02 May 2026","Istanbul Chall. Women - Qualification","Qualifier","clay",2,"FINISHED","FINISHED","Kaynak M. N.","Shinikova I.","153748","612621","",381,"",162,2,0,2,1,6,4,6,"","","","","","",26,1,15,1.01,0,2,4,2,45,59,41,55,25,54.54545454545454,45.45454545454545,75
"99383041",2026,4,"WTA Chall",1777709400,"02 May 2026","Istanbul Chall. Women - Qualification","Qualifier","clay",2,"FINISHED","FINISHED","Cirpanli D.","Popa M. S.","578784","631331",922,521,25,99,2,0,2,1,6,3,6,"","","","","","",6.5,1.1,5,1.14,1,2,2,1,36,60,40,64,75,63.63636363636363,36.36363636363637,25
"80130394",2026,4,"WTA Chall",1777709400,"02 May 2026","Istanbul Chall. Women - Qualification","Qualifier","clay",2,"FINISHED","FINISHED","Ulueren S.","Cortez Llorca L.","564383","529319","",480,"",113,2,0,2,0,6,0,6,"","","","","","",26,1,21,1,0,2,5,2,34,73,27,66,0,50,50,100
"81733186",2026,4,"WTA Chall",1777713000,"02 May 2026","Saint Malo Chall. Women","Semi-finals","clay",2,"FINISHED","FINISHED","Ponchet J.","Uchijima M.","673787","482165",196,94,376,810,2,0,2,4,6,6,7,"","","","","","",3.25,1.33,2.75,1.4,5,6,1,4,55,70,30,45,40,75,25,60
"29062077",2026,4,"WTA Chall",1777713000,"02 May 2026","La Bisbal D'Emporda Chall. Women","Semi-finals","clay",2,"FINISHED","FINISHED","Kasatkina D.","Sorribes Tormo S.","626163","355591",75,359,918,175,1,2,0,6,2,6,0,"","","","","","",1.44,2.63,1.5,2.5,3,1,3,1,60,41,59,40,54.54545454545454,25,75,45.45454545454545
"96665702",2026,4,"WTA Chall",1777719600,"02 May 2026","La Bisbal D'Emporda Chall. Women","Semi-finals","clay",2,"FINISHED","FINISHED","Korpatsch T.","Bassols M.","293685","569469",99,183,792,398,1,2,1,3,6,6,0,6,4,"","","","",1.5,2.5,1.53,2.38,0,0,4,4,50,37,63,50,75,43.75,56.25,25
"77233447",2026,4,"WTA Chall",1777725300,"02 May 2026","Saint Malo Chall. Women","Semi-finals","clay",2,"FINISHED","FINISHED","Valentova T.","Blinkova A.","922335","126226",51,89,1161,819,1,2,0,6,3,6,2,"","","","","","",1.25,3.75,1.33,3.25,1,0,1,3,56,34,66,44,77.77777777777779,50,50,22.22222222222222
"77188425",2026,2,"WTA Tour",1777734600,"02 May 2026","Madrid WTA","Final","clay",2,"FINISHED","FINISHED","Andreeva M.","Kostyuk M.","727666","756180",8,23,3746,1722,2,0,2,3,6,5,7,"","","","","","",1.67,2.2,1.73,2.1,1,4,3,2,55,67,33,45,33.33333333333333,100,0,66.66666666666666
"76599238",2026,4,"WTA Chall",1777777800,"03 May 2026","Jiujiang Chall. Women - Qualification","Qualifier","hard",1,"FINISHED","FINISHED","Zhao C.","Plipuech P.","400866","712759",408,733,144,51,1,2,1,2,6,6,3,6,3,"","","","",1.4,2.75,1.44,2.63,4,1,4,2,62,56,44,38,50,21.428571428571427,78.57142857142857,50
"81764608",2026,4,"WTA Chall",1777777800,"03 May 2026","Jiujiang Chall. Women - Qualification","Qualifier","hard",1,"FINISHED","FINISHED","Zheng W.","Zhu C.","354962","101488",426,621,135,73,1,2,0,6,4,6,4,"","","","","","",1.53,2.38,1.57,2.25,1,2,1,7,59,53,47,41,55.55555555555556,50,50,44.44444444444444
"97155334",2026,4,"WTA Chall",1777783500,"03 May 2026","Jiujiang Chall. Women - Qualification","Qualifier","hard",1,"FINISHED","FINISHED","Panshina V.","Wong Hong Yi C.","987795","579922",468,736,120,50,2,1,2,6,4,2,6,2,6,"","","","",1.57,2.25,1.62,2.2,3,1,7,4,53,57,43,47,20,50,50,80
"16945063",2026,4,"WTA Chall",1777791000,"03 May 2026","Huzhou Chall. Women","Final","clay",2,"FINISHED","FINISHED","Erjavec V.","Kawa K.","890144","866608",96,163,799,461,2,0,2,0,6,4,6,"","","","","","",1.62,2.2,1.67,2.1,1,1,3,2,52,70,30,48,0,57.14285714285714,42.857142857142854,100
"38110525",2026,4,"WTA Chall",1777792500,"03 May 2026","Jiujiang Chall. Women - Qualification","Qualifier","hard",1,"FINISHED","FINISHED","Nugroho P. M.","Li Z.","682624","741554",399,498,150,106,2,0,2,4,6,4,6,"","","","","","",1.8,1.91,1.8,1.91,0,2,1,2,49,60,40,51,37.5,38.46153846153847,61.53846153846154,62.5
"69196682",2026,4,"WTA Chall",1777799400,"03 May 2026","La Bisbal D'Emporda Chall. Women","Final","clay",2,"FINISHED","FINISHED","Kasatkina D.","Korpatsch T.","626163","293685",75,99,918,792,1,2,1,2,6,6,3,7,5,"","","","",1.33,3.25,1.4,2.75,1,3,8,4,43,47,53,57,47.61904761904761,75,25,52.38095238095239
"61514617",2026,4,"WTA Chall",1777808400,"03 May 2026","Saint Malo Chall. Women","Final","clay",2,"FINISHED","FINISHED","Valentova T.","Uchijima M.","922335","482165",51,94,1161,810,2,1,2,7,6,3,6,1,6,"","","","",1.36,3,1.44,2.63,0,1,9,4,44,49,51,56,63.63636363636363,42.30769230769231,57.692307692307686,36.36363636363637
"26082101",2026,4,"WTA Chall",1777864200,"04 May 2026","Jiujiang Chall. Women","1/16-finals","hard",1,"FINISHED","FINISHED","Bai Z.","Lu J.","341071","710097",350,425,181,135,1,2,1,6,2,3,6,6,1,"","","","",1.17,4.5,1.25,3.75,1,0,0,7,63,48,52,37,35.294117647058826,37.5,62.5,64.70588235294117
"83687295",2026,4,"WTA Chall",1777871100,"04 May 2026","Jiujiang Chall. Women","1/16-finals","hard",1,"FINISHED","FINISHED","Wong Hong Yi C.","Yao X.","579922","824735",736,423,50,135,2,0,2,2,6,1,6,"","","","","","",2,1.73,2,1.73,0,1,1,0,42,76,24,58,"",71.42857142857143,28.57142857142857,""
"27699974",2026,4,"WTA Chall",1777873200,"04 May 2026","Jiujiang Chall. Women","1/16-finals","hard",1,"FINISHED","FINISHED","Liang E. S.","Ren Y.","161617","756182",373,368,165,167,1,2,0,6,3,6,0,"","","","","","",1.67,2.1,1.73,2,0,0,1,2,62,43,57,38,55.55555555555556,11.11111111111111,88.88888888888889,44.44444444444444
"78227001",2026,4,"WTA Chall",1777878000,"04 May 2026","Jiujiang Chall. Women","1/16-finals","hard",1,"FINISHED","FINISHED","Li Z.","Zheng W.","741554","354962",498,426,106,135,1,2,0,6,4,6,4,"","","","","","",1.57,2.25,1.62,2.2,2,1,0,2,73,63,37,27,50,0,100,50
"88467592",2026,4,"WTA Chall",1777878300,"04 May 2026","Istanbul Chall. Women - Qualification","Qualifier","clay",2,"FINISHED","FINISHED","Sebov K.","Jakupovic D.","451842","334651",224,369,312,167,1,2,0,7,5,6,3,"","","","","","",1.4,2.75,1.44,2.63,0,4,4,4,67,51,49,33,45.45454545454545,75,25,54.54545454545454
"62376512",2026,4,"WTA Chall",1777878300,"04 May 2026","Istanbul Chall. Women - Qualification","Qualifier","clay",2,"FINISHED","FINISHED","Serban R.","Popa M. S.","265494","631331",284,521,235,99,2,1,2,5,7,6,3,4,6,"","","","",1.57,2.25,1.62,2.2,3,5,5,9,55,59,41,45,38.46153846153847,41.66666666666667,58.333333333333336,61.53846153846154
"60007116",2026,4,"WTA Chall",1777878300,"04 May 2026","Istanbul Chall. Women - Qualification","Qualifier","clay",2,"FINISHED","FINISHED","Ristic M.","Cortez Llorca L.","111423","529319",265,480,259,113,2,1,2,6,7,7,6,4,6,"","","","",1.22,4,1.29,3.5,1,2,1,12,54,57,43,46,29.411764705882355,60,40,70.58823529411765
"90339575",2026,2,"WTA Tour",1777881900,"04 May 2026","Rome WTA - Qualification","Qualifier","clay",2,"FINISHED","FINISHED","Jeanjean L.","Parry D.","344636","671871",126,95,586,806,1,2,0,6,1,7,6,"","","","","","",1.67,2.1,1.67,2.1,3,2,3,1,67,49,51,33,40,28.57142857142857,71.42857142857143,60
"35636851",2026,2,"WTA Tour",1777881900,"04 May 2026","Rome WTA - Qualification","Qualifier","clay",2,"FINISHED","FINISHED","Krueger A.","Bartunkova N.","701534","515592",108,93,741,812,2,0,2,2,6,2,6,"","","","","","",2,1.73,1.91,1.8,2,2,1,3,51,77,23,49,"",44.44444444444444,55.55555555555556,""
"50301583",2026,2,"WTA Tour",1777881900,"04 May 2026","Rome WTA - Qualification","Qualifier","clay",2,"FINISHED","FINISHED","Potapova A.","Begu I.","651611","707117",56,182,1065,399,1,2,0,6,1,7,5,"","","","","","",1.11,6,1.17,4.5,0,3,5,2,59,38,62,41,61.53846153846154,57.14285714285714,42.857142857142854,38.46153846153847
"61194000",2026,2,"WTA Tour",1777881900,"04 May 2026","Rome WTA - Qualification","Qualifier","clay",2,"FINISHED","FINISHED","Salkova D.","Kraus S.","125061","879393",120,104,665,765,2,0,2,2,6,2,6,"","","","","","",2.75,1.4,2.5,1.5,1,1,4,0,44,61,39,56,11.11111111111111,41.66666666666667,58.333333333333336,88.88888888888889
"17175691",2026,2,"WTA Tour",1777881900,"04 May 2026","Rome WTA - Qualification","Qualifier","clay",2,"FINISHED","FINISHED","Tomljanovic A.","Lombardini M.","389789","992639",85,"",867,"",1,2,0,7,5,6,1,"","","","","","",1.03,10,1.07,7,3,2,3,7,66,52,48,34,29.411764705882355,100,0,70.58823529411765
"22926801",2026,4,"WTA Chall",1777885800,"04 May 2026","Istanbul Chall. Women","1/16-finals","clay",2,"FINISHED","FINISHED","Vekic D.","Falei A.","975382","768391",66,223,967,315,1,2,1,6,2,6,7,6,4,"","","","",1.17,4.5,1.25,3.75,2,5,3,6,61,56,44,39,75,37.5,62.5,25
"53321317",2026,2,"WTA Tour",1777887300,"04 May 2026","Rome WTA - Qualification","Qualifier","clay",2,"FINISHED","FINISHED","Ruse G.","Dodin O.","275310","192862",71,523,937,98,1,2,0,6,1,6,3,"","","","","","",1.03,10,1.08,6.5,3,2,3,4,74,50,50,26,50,"","",50
"35548908",2026,2,"WTA Tour",1777887300,"04 May 2026","Rome WTA - Qualification","Qualifier","clay",2,"FINISHED","FINISHED","Sasnovich A.","Grabher J.","114904","346262",109,107,739,746,2,1,2,6,4,2,6,4,6,"","","","",1.33,3,1.44,2.63,2,1,3,8,50,58,42,50,62.5,38.88888888888889,61.111111111111114,37.5
"96266198",2026,2,"WTA Tour",1777888500,"04 May 2026","Rome WTA - Qualification","Qualifier","clay",2,"FINISHED","FINISHED","De Stefano S.","Snigur D.","423074","656660",311,98,211,796,2,0,2,2,6,3,6,"","","","","","",3.75,1.22,3.2,1.3,0,1,1,1,43,57,43,57,33.33333333333333,46.15384615384615,53.84615384615385,66.66666666666666
"90277185",2026,2,"WTA Tour",1777888800,"04 May 2026","Rome WTA - Qualification","Qualifier","clay",2,"FINISHED","FINISHED","Pedone G.","Waltert S.","300228","330724",330,97,195,796,2,0,2,2,6,6,7,"","","","","","",6,1.11,4.5,1.17,0,3,0,3,51,68,32,49,33.33333333333333,42.857142857142854,57.14285714285714,66.66666666666666
"24061112",2026,4,"WTA Chall",1777889700,"04 May 2026","Istanbul Chall. Women","1/16-finals","clay",2,"FINISHED","FINISHED","Rakotomanga Rajaonah T.","Tubello A.","792158","469230",155,255,494,269,2,1,2,0,6,7,5,6,7,"","","","",2,1.73,2,1.73,0,0,7,4,47,53,47,53,38.88888888888889,40.909090909090914,59.09090909090909,61.111111111111114
"55041715",2026,4,"WTA Chall",1777891800,"04 May 2026","Istanbul Chall. Women - Qualification","Qualifier","clay",2,"FINISHED","FINISHED","Martincova T.","Shinikova I.","412476","612621",247,381,276,162,1,2,1,6,3,3,6,6,4,"","","","",1.07,7.5,1.11,6,0,1,2,7,54,52,48,46,33.33333333333333,38.46153846153847,61.53846153846154,66.66666666666666
"35080247",2026,2,"WTA Tour",1777891800,"04 May 2026","Rome WTA - Qualification","Qualifier","clay",2,"FINISHED","FINISHED","Korneeva A.","Seidel E.","914707","631483",121,100,657,789,1,2,1,7,6,3,6,6,2,"","","","",1.73,2,1.73,2,7,1,6,7,60,56,44,40,62.5,31.25,68.75,37.5
"30626815",2026,2,"WTA Tour",1777893300,"04 May 2026","Rome WTA - Qualification","Qualifier","clay",2,"FINISHED","FINISHED","Tagger L.","Lamens S.","287133","689373",91,123,814,628,1,2,0,7,5,6,2,"","","","","","",1.22,3.75,1.33,3,1,0,0,5,71,60,40,29,33.33333333333333,0,100,66.66666666666666
